product_id,location_id,week_date,units_sold,revenue,promotion_status,discount_percentage
17,4,2024-09-16,143,2012.01,False,0
17,4,2024-09-23,557,6269.59,True,20
17,4,2024-09-30,478,5716.64,True,15
17,4,2024-10-07,119,1674.33,False,0
17,4,2024-10-14,377,5304.39,False,0
17,4,2024-10-21,371,4697.97,True,10
17,4,2024-10-28,277,3897.39,False,0
17,4,2024-11-04,521,7330.47,False,0
17,4,2024-11-11,273,3841.11,False,0
17,4,2024-11-18,419,5895.33,False,0
17,4,2024-11-25,485,6823.95,False,0
17,4,2024-12-02,205,2884.35,False,0
17,4,2024-12-09,384,5402.88,False,0
17,4,2024-12-16,367,5163.69,False,0
17,4,2024-12-23,522,7344.54,False,0
17,3,2024-01-01,95,1336.65,False,0
17,3,2024-01-08,92,1294.44,False,0
17,3,2024-01-15,243,3419.01,False,0
17,3,2024-01-22,83,1167.81,False,0
17,3,2024-01-29,262,3686.34,False,0
17,3,2024-02-05,280,3939.6,False,0
17,3,2024-02-12,219,3081.33,False,0
17,3,2024-02-19,204,2583.25,True,10
17,3,2024-02-26,192,2701.44,False,0
17,3,2024-03-04,190,2673.3,False,0
17,3,2024-03-11,57,801.99,False,0
17,3,2024-03-18,341,4078.19,True,15
17,3,2024-03-25,187,1973.32,True,25
17,3,2024-04-01,160,2251.2,False,0
17,3,2024-04-08,280,3939.6,False,0
17,3,2024-04-15,237,2834.4,True,15
17,3,2024-04-22,69,970.83,False,0
17,3,2024-04-29,162,2279.34,False,0
17,3,2024-05-06,209,2940.63,False,0
17,3,2024-05-13,199,2799.93,False,0
17,3,2024-05-20,80,1125.6,False,0
17,3,2024-05-27,256,3601.92,False,0
17,3,2024-06-03,136,1913.52,False,0
17,3,2024-06-10,119,1674.33,False,0
17,3,2024-06-17,288,4052.16,False,0
17,3,2024-06-24,86,1210.02,False,0
17,3,2024-07-01,285,4009.95,False,0
17,3,2024-07-08,166,2335.62,False,0
17,3,2024-07-15,284,3995.88,False,0
17,3,2024-07-22,172,2420.04,False,0
17,3,2024-07-29,149,2096.43,False,0
17,3,2024-08-05,105,1477.35,False,0
17,3,2024-08-12,442,4664.2,True,25
17,3,2024-08-19,179,2518.53,False,0
17,3,2024-08-26,284,3995.88,False,0
17,3,2024-09-02,171,2405.97,False,0
17,3,2024-09-09,170,2391.9,False,0
17,3,2024-09-16,228,3207.96,False,0
17,3,2024-09-23,320,4502.4,False,0
17,3,2024-09-30,249,3503.43,False,0
17,3,2024-10-07,76,1069.32,False,0
17,3,2024-10-14,444,4997.66,True,20
17,3,2024-10-21,84,1181.88,False,0
17,3,2024-10-28,344,4840.08,False,0
17,3,2024-11-04,101,1421.07,False,0
17,3,2024-11-11,127,1786.89,False,0
17,3,2024-11-18,227,3193.89,False,0
17,3,2024-11-25,77,1083.39,False,0
17,3,2024-12-02,418,4999.07,True,15
17,3,2024-12-09,254,3573.78,False,0
17,3,2024-12-16,416,5853.12,False,0
17,3,2024-12-23,372,5234.04,False,0
18,3,2024-01-01,451,4297.13,True,20
18,3,2024-01-08,194,2310.54,False,0
18,3,2024-01-15,239,2134.87,True,25
18,3,2024-01-22,205,2441.55,False,0
18,3,2024-01-29,253,2711.91,True,10
18,3,2024-02-05,294,3501.54,False,0
18,3,2024-02-12,78,928.98,False,0
18,3,2024-02-19,341,3452.11,True,15
18,3,2024-02-26,74,881.34,False,0
18,3,2024-03-04,79,940.89,False,0
18,3,2024-03-11,68,809.88,False,0
18,3,2024-03-18,153,1548.9,True,15
18,3,2024-03-25,244,2906.04,False,0
18,3,2024-04-01,105,1250.55,False,0
18,3,2024-04-08,63,750.33,False,0
18,3,2024-04-15,207,2465.37,False,0
18,3,2024-04-22,397,4255.44,True,10
18,3,2024-04-29,268,2393.91,True,25
18,3,2024-05-06,69,821.79,False,0
18,3,2024-05-13,228,2715.48,False,0
18,3,2024-05-20,167,1988.97,False,0
18,3,2024-05-27,159,1893.69,False,0
18,3,2024-06-03,251,2541.0,True,15
18,3,2024-06-10,222,2644.02,False,0
18,3,2024-06-17,279,3322.89,False,0
18,3,2024-06-24,220,2620.2,False,0
18,3,2024-07-01,161,1917.51,False,0
18,3,2024-07-08,300,3215.7,True,10
18,3,2024-07-15,574,5469.07,True,20
18,3,2024-07-22,289,3441.99,False,0
18,3,2024-07-29,243,2894.13,False,0
18,3,2024-08-05,131,1560.21,False,0
18,3,2024-08-12,228,2715.48,False,0
18,3,2024-08-19,236,2810.76,False,0
18,3,2024-08-26,266,3168.06,False,0
18,3,2024-09-02,260,3096.6,False,0
18,3,2024-09-09,342,4073.22,False,0
18,3,2024-09-16,321,3249.64,True,15
18,3,2024-09-23,434,3876.71,True,25
18,3,2024-09-30,445,4504.96,True,15
18,3,2024-10-07,183,2179.53,False,0
18,3,2024-10-14,418,4480.54,True,10
18,3,2024-10-21,262,3120.42,False,0
18,3,2024-10-28,94,1119.54,False,0
18,3,2024-11-04,322,3835.02,False,0
18,3,2024-11-11,341,4061.31,False,0
18,3,2024-11-18,419,4990.29,False,0
18,3,2024-11-25,337,4013.67,False,0
18,3,2024-12-02,188,2239.08,False,0
18,3,2024-12-09,168,2000.88,False,0
18,3,2024-12-16,97,1155.27,False,0
18,3,2024-12-23,227,2703.57,False,0
18,9,2024-01-01,539,4814.62,True,25
18,9,2024-01-08,309,3680.19,False,0
18,9,2024-01-15,60,714.6,False,0
18,9,2024-01-22,340,4049.4,False,0
18,9,2024-01-29,80,952.8,False,0
18,9,2024-02-05,178,2119.98,False,0
18,9,2024-02-12,64,762.24,False,0
18,9,2024-02-19,71,845.61,False,0
18,9,2024-02-26,177,2108.07,False,0
18,9,2024-03-04,211,2513.01,False,0
18,9,2024-03-11,156,1857.96,False,0
18,9,2024-03-18,122,1089.77,True,25
18,9,2024-03-25,462,4126.82,True,25
18,9,2024-04-01,133,1584.03,False,0
18,9,2024-04-08,555,5618.54,True,15
18,9,2024-04-15,214,2548.74,False,0
18,9,2024-04-22,126,1500.66,False,0
18,9,2024-04-29,256,3048.96,False,0
18,9,2024-05-06,194,2079.49,True,10
18,9,2024-05-13,339,4037.49,False,0
18,9,2024-05-20,390,4644.9,False,0
18,9,2024-05-27,178,2119.98,False,0
18,9,2024-06-03,159,1893.69,False,0
18,9,2024-06-10,221,2632.11,False,0
18,9,2024-06-17,387,4609.17,False,0
18,9,2024-06-24,366,3705.2,True,15
18,9,2024-07-01,331,3942.21,False,0
18,9,2024-07-08,263,3132.33,False,0
18,9,2024-07-15,401,4775.91,False,0
18,9,2024-07-22,290,3453.9,False,0
18,9,2024-07-29,414,4191.13,True,15
18,9,2024-08-05,92,1095.72,False,0
18,9,2024-08-12,293,3140.67,True,10
18,9,2024-08-19,343,4085.13,False,0
18,9,2024-08-26,316,3763.56,False,0
18,9,2024-09-02,205,2441.55,False,0
18,9,2024-09-09,170,1720.99,True,15
18,9,2024-09-16,243,2894.13,False,0
18,9,2024-09-23,283,3370.53,False,0
18,9,2024-09-30,60,714.6,False,0
18,9,2024-10-07,96,1143.36,False,0
18,9,2024-10-14,238,2834.58,False,0
18,9,2024-10-21,119,1417.29,False,0
18,9,2024-10-28,89,1059.99,False,0
18,9,2024-11-04,265,3156.15,False,0
18,9,2024-11-11,728,6936.38,True,20
18,9,2024-11-18,468,4737.8,True,15
18,9,2024-11-25,576,5488.13,True,20
18,9,2024-12-02,244,2906.04,False,0
18,9,2024-12-09,484,5764.44,False,0
18,9,2024-12-16,444,5288.04,False,0
18,9,2024-12-23,374,4454.34,False,0
18,6,2024-01-01,157,1869.87,False,0
18,6,2024-01-08,145,1726.95,False,0
18,6,2024-01-15,171,2036.61,False,0
18,6,2024-01-22,208,2477.28,False,0
18,6,2024-01-29,408,4373.35,True,10
18,6,2024-02-05,54,643.14,False,0
18,6,2024-02-12,268,3191.88,False,0
18,6,2024-02-19,177,1686.46,True,20
18,6,2024-02-26,300,2858.4,True,20
18,6,2024-03-04,116,1381.56,False,0
18,6,2024-03-11,135,1607.85,False,0
18,6,2024-03-18,218,2336.74,True,10
18,6,2024-03-25,120,1429.2,False,0
18,6,2024-04-01,200,2382.0,False,0
18,6,2024-04-08,217,2584.47,False,0
18,6,2024-04-15,164,1562.59,True,20
18,6,2024-04-22,175,2084.25,False,0
18,6,2024-04-29,172,2048.52,False,0
18,6,2024-05-06,250,2382.0,True,20
18,6,2024-05-13,242,2882.22,False,0
18,6,2024-05-20,88,1048.08,False,0
18,6,2024-05-27,122,1453.02,False,0
18,6,2024-06-03,71,845.61,False,0
18,6,2024-06-10,107,1274.37,False,0
18,6,2024-06-17,106,1262.46,False,0
18,6,2024-06-24,151,1798.41,False,0
18,6,2024-07-01,100,952.8,True,20
18,6,2024-07-08,195,2322.45,False,0
18,6,2024-07-15,200,2382.0,False,0
18,6,2024-07-22,108,1286.28,False,0
18,6,2024-07-29,119,1417.29,False,0
18,6,2024-08-05,213,2536.83,False,0
18,6,2024-08-12,54,643.14,False,0
18,6,2024-08-19,134,1595.94,False,0
18,6,2024-08-26,172,2048.52,False,0
18,6,2024-09-02,188,2239.08,False,0
18,6,2024-09-09,173,1854.39,True,10
18,6,2024-09-16,311,2963.21,True,20
18,6,2024-09-23,358,3837.4,True,10
18,6,2024-09-30,111,1322.01,False,0
18,6,2024-10-07,196,2334.36,False,0
18,6,2024-10-14,45,535.95,False,0
18,6,2024-10-21,200,2382.0,False,0
18,6,2024-10-28,256,3048.96,False,0
18,6,2024-11-04,277,3299.07,False,0
18,6,2024-11-11,216,2058.05,True,20
18,6,2024-11-18,242,2882.22,False,0
18,6,2024-11-25,152,1810.32,False,0
18,6,2024-12-02,152,1448.26,True,20
18,6,2024-12-09,159,1893.69,False,0
18,6,2024-12-16,122,1453.02,False,0
18,6,2024-12-23,183,2179.53,False,0
19,9,2024-01-01,215,3414.2,False,0
19,9,2024-01-08,262,3328.45,True,20
19,9,2024-01-15,107,1699.16,False,0
19,9,2024-01-22,231,3668.28,False,0
19,9,2024-01-29,273,4335.24,False,0
19,9,2024-02-05,234,3715.92,False,0
19,9,2024-02-12,176,2794.88,False,0
19,9,2024-02-19,360,5716.8,False,0
19,9,2024-02-26,196,3112.48,False,0
19,9,2024-03-04,308,4891.04,False,0
19,9,2024-03-11,405,6431.4,False,0
19,9,2024-03-18,301,4779.88,False,0
19,9,2024-03-25,195,3096.6,False,0
19,9,2024-04-01,288,4573.44,False,0
19,9,2024-04-08,128,2032.64,False,0
19,9,2024-04-15,337,5351.56,False,0
19,9,2024-04-22,106,1683.28,False,0
19,9,2024-04-29,503,6390.11,True,20
19,9,2024-05-06,152,2413.76,False,0
19,9,2024-05-13,70,1111.6,False,0
19,9,2024-05-20,214,3398.32,False,0
19,9,2024-05-27,119,1889.72,False,0
19,9,2024-06-03,75,1191.0,False,0
19,9,2024-06-10,276,4382.88,False,0
19,9,2024-06-17,275,4367.0,False,0
19,9,2024-06-24,110,1746.8,False,0
19,9,2024-07-01,142,2254.96,False,0
19,9,2024-07-08,150,2382.0,False,0
19,9,2024-07-15,285,4525.8,False,0
19,9,2024-07-22,197,3128.36,False,0
19,9,2024-07-29,355,5637.4,False,0
19,9,2024-08-05,163,2588.44,False,0
19,9,2024-08-12,366,5812.08,False,0
19,9,2024-08-19,89,1413.32,False,0
19,9,2024-08-26,398,6320.24,False,0
19,9,2024-09-02,458,6182.08,True,15
19,9,2024-09-09,208,3303.04,False,0
19,9,2024-09-16,129,2048.52,False,0
19,9,2024-09-23,127,2016.76,False,0
19,9,2024-09-30,452,5383.32,True,25
19,9,2024-10-07,114,1810.32,False,0
19,9,2024-10-14,268,4255.84,False,0
19,9,2024-10-21,278,4414.64,False,0
19,9,2024-10-28,493,7045.96,True,10
19,9,2024-11-04,173,2747.24,False,0
19,9,2024-11-11,212,3029.9,True,10
19,9,2024-11-18,359,5700.92,False,0
19,9,2024-11-25,406,4835.46,True,25
19,9,2024-12-02,562,7139.65,True,20
19,9,2024-12-09,500,7940.0,False,0
19,9,2024-12-16,135,2143.8,False,0
19,9,2024-12-23,318,5049.84,False,0
19,4,2024-01-01,391,6209.08,False,0
19,4,2024-01-08,363,4611.55,True,20
19,4,2024-01-15,778,10501.44,True,15
19,4,2024-01-22,191,3033.08,False,0
19,4,2024-01-29,153,2429.64,False,0
19,4,2024-02-05,106,1683.28,False,0
19,4,2024-02-12,275,4367.0,False,0
19,4,2024-02-19,442,7018.96,False,0
19,4,2024-02-26,166,2636.08,False,0
19,4,2024-03-04,124,1969.12,False,0
19,4,2024-03-11,671,9589.93,True,10
19,4,2024-03-18,160,2540.8,False,0
19,4,2024-03-25,299,4748.12,False,0
19,4,2024-04-01,177,2810.76,False,0
19,4,2024-04-08,211,3350.68,False,0
19,4,2024-04-15,82,1302.16,False,0
19,4,2024-04-22,148,2350.24,False,0
19,4,2024-04-29,323,3846.93,True,25
19,4,2024-05-06,398,6320.24,False,0
19,4,2024-05-13,362,4886.28,True,15
19,4,2024-05-20,421,6685.48,False,0
19,4,2024-05-27,175,2223.2,True,20
19,4,2024-06-03,366,5812.08,False,0
19,4,2024-06-10,386,6129.68,False,0
19,4,2024-06-17,114,1810.32,False,0
19,4,2024-06-24,354,5621.52,False,0
19,4,2024-07-01,320,5081.6,False,0
19,4,2024-07-08,431,6844.28,False,0
19,4,2024-07-15,386,4903.74,True,20
19,4,2024-07-22,675,8039.25,True,25
19,4,2024-07-29,127,2016.76,False,0
19,4,2024-08-05,242,3842.96,False,0
19,4,2024-08-12,579,7355.62,True,20
19,4,2024-08-19,189,3001.32,False,0
19,4,2024-08-26,388,6161.44,False,0
19,4,2024-09-02,484,6148.74,True,20
19,4,2024-09-09,133,2112.04,False,0
19,4,2024-09-16,333,5288.04,False,0
19,4,2024-09-23,231,3668.28,False,0
19,4,2024-09-30,368,5843.84,False,0
19,4,2024-10-07,163,2588.44,False,0
19,4,2024-10-14,285,4525.8,False,0
19,4,2024-10-21,616,7336.56,True,25
19,4,2024-10-28,303,4811.64,False,0
19,4,2024-11-04,441,7003.08,False,0
19,4,2024-11-11,188,2985.44,False,0
19,4,2024-11-18,666,8460.86,True,20
19,4,2024-11-25,509,6466.34,True,20
19,4,2024-12-02,99,1572.12,False,0
19,4,2024-12-09,516,8194.08,False,0
19,4,2024-12-16,174,2763.12,False,0
19,4,2024-12-23,244,3874.72,False,0
19,6,2024-01-01,146,1854.78,True,20
19,6,2024-01-08,127,2016.76,False,0
19,6,2024-01-15,281,3346.71,True,25
19,6,2024-01-22,201,3191.88,False,0
19,6,2024-01-29,150,2382.0,False,0
19,6,2024-02-05,245,3501.54,True,10
19,6,2024-02-12,86,1365.68,False,0
19,6,2024-02-19,132,2096.16,False,0
19,6,2024-02-26,274,4351.12,False,0
19,6,2024-03-04,146,2086.63,True,10
19,6,2024-03-11,263,4176.44,False,0
19,6,2024-03-18,405,5145.12,True,20
19,6,2024-03-25,246,3906.48,False,0
19,6,2024-04-01,424,6059.81,True,10
19,6,2024-04-08,175,2779.0,False,0
19,6,2024-04-15,78,1238.64,False,0
19,6,2024-04-22,162,2572.56,False,0
19,6,2024-04-29,302,3836.61,True,20
19,6,2024-05-06,212,3366.56,False,0
19,6,2024-05-13,132,2096.16,False,0
19,6,2024-05-20,167,1988.97,True,25
19,6,2024-05-27,245,3501.54,True,10
19,6,2024-06-03,168,2667.84,False,0
19,6,2024-06-10,233,3145.03,True,15
19,6,2024-06-17,49,778.12,False,0
19,6,2024-06-24,68,1079.84,False,0
19,6,2024-07-01,151,2397.88,False,0
19,6,2024-07-08,125,1687.25,True,15
19,6,2024-07-15,262,4160.56,False,0
19,6,2024-07-22,82,1302.16,False,0
19,6,2024-07-29,108,1715.04,False,0
19,6,2024-08-05,248,3347.5,True,15
19,6,2024-08-12,145,2302.6,False,0
19,6,2024-08-19,195,3096.6,False,0
19,6,2024-08-26,109,1384.74,True,20
19,6,2024-09-02,176,2794.88,False,0
19,6,2024-09-09,183,2906.04,False,0
19,6,2024-09-16,109,1730.92,False,0
19,6,2024-09-23,50,794.0,False,0
19,6,2024-09-30,191,3033.08,False,0
19,6,2024-10-07,226,3588.88,False,0
19,6,2024-10-14,64,1016.32,False,0
19,6,2024-10-21,158,2509.04,False,0
19,6,2024-10-28,164,2604.32,False,0
19,6,2024-11-04,75,1191.0,False,0
19,6,2024-11-11,82,1041.73,True,20
19,6,2024-11-18,91,1445.08,False,0
19,6,2024-11-25,76,1206.88,False,0
19,6,2024-12-02,76,1206.88,False,0
19,6,2024-12-09,171,2715.48,False,0
19,6,2024-12-16,117,1393.47,True,25
19,6,2024-12-23,152,2413.76,False,0
20,10,2024-01-01,281,1750.63,False,0
20,10,2024-01-08,246,1532.58,False,0
20,10,2024-01-15,330,2055.9,False,0
20,10,2024-01-22,540,2691.36,True,20
20,10,2024-01-29,70,436.1,False,0
20,10,2024-02-05,59,367.57,False,0
20,10,2024-02-12,250,1557.5,False,0
20,10,2024-02-19,132,822.36,False,0
20,10,2024-02-26,198,1233.54,False,0
20,10,2024-03-04,140,784.98,True,10
20,10,2024-03-11,262,1632.26,False,0
20,10,2024-03-18,201,939.17,True,25
20,10,2024-03-25,292,1819.16,False,0
20,10,2024-04-01,307,1912.61,False,0
20,10,2024-04-08,93,579.39,False,0
20,10,2024-04-15,114,710.22,False,0
20,10,2024-04-22,361,2249.03,False,0
20,10,2024-04-29,282,1756.86,False,0
20,10,2024-05-06,154,959.42,False,0
20,10,2024-05-13,392,1953.73,True,20
20,10,2024-05-20,65,404.95,False,0
20,10,2024-05-27,190,1183.7,False,0
20,10,2024-06-03,261,1382.13,True,15
20,10,2024-06-10,134,834.82,False,0
20,10,2024-06-17,159,990.57,False,0
20,10,2024-06-24,186,1158.78,False,0
20,10,2024-07-01,78,485.94,False,0
20,10,2024-07-08,445,2217.88,True,20
20,10,2024-07-15,100,623.0,False,0
20,10,2024-07-22,498,2792.29,True,10
20,10,2024-07-29,123,766.29,False,0
20,10,2024-08-05,148,922.04,False,0
20,10,2024-08-12,175,1090.25,False,0
20,10,2024-08-19,292,1819.16,False,0
20,10,2024-08-26,290,1535.7,True,15
20,10,2024-09-02,248,1545.04,False,0
20,10,2024-09-09,158,738.25,True,25
20,10,2024-09-16,184,1146.32,False,0
20,10,2024-09-23,284,1769.32,False,0
20,10,2024-09-30,86,535.78,False,0
20,10,2024-10-07,304,1893.92,False,0
20,10,2024-10-14,192,956.93,True,20
20,10,2024-10-21,120,747.6,False,0
20,10,2024-10-28,484,2261.49,True,25
20,10,2024-11-04,378,2354.94,False,0
20,10,2024-11-11,405,2523.15,False,0
20,10,2024-11-18,309,1925.07,False,0
20,10,2024-11-25,224,1395.52,False,0
20,10,2024-12-02,321,1999.83,False,0
20,10,2024-12-09,270,1682.1,False,0
20,10,2024-12-16,321,1999.83,False,0
20,10,2024-12-23,331,2062.13,False,0
20,17,2024-01-01,244,1520.12,False,0
20,17,2024-01-08,323,2012.29,False,0
20,17,2024-01-15,394,1840.97,True,25
20,17,2024-01-22,316,1968.68,False,0
20,17,2024-01-29,286,1781.78,False,0
20,17,2024-02-05,242,1507.66,False,0
20,17,2024-02-12,223,1389.29,False,0
20,17,2024-02-19,118,735.14,False,0
20,17,2024-02-26,333,2074.59,False,0
20,17,2024-03-04,59,367.57,False,0
20,17,2024-03-11,246,1532.58,False,0
20,17,2024-03-18,254,1582.42,False,0
20,17,2024-03-25,306,1906.38,False,0
20,17,2024-04-01,116,722.68,False,0
20,17,2024-04-08,90,560.7,False,0
20,17,2024-04-15,292,1819.16,False,0
20,17,2024-04-22,139,865.97,False,0
20,17,2024-04-29,72,448.56,False,0
20,17,2024-05-06,385,2398.55,False,0
20,17,2024-05-13,209,1302.07,False,0
20,17,2024-05-20,143,890.89,False,0
20,17,2024-05-27,262,1632.26,False,0
20,17,2024-06-03,88,548.24,False,0
20,17,2024-06-10,69,429.87,False,0
20,17,2024-06-17,91,566.93,False,0
20,17,2024-06-24,91,566.93,False,0
20,17,2024-07-01,145,903.35,False,0
20,17,2024-07-08,284,1415.46,True,20
20,17,2024-07-15,225,1401.75,False,0
20,17,2024-07-22,69,429.87,False,0
20,17,2024-07-29,216,1076.54,True,20
20,17,2024-08-05,460,2435.93,True,15
20,17,2024-08-12,341,2124.43,False,0
20,17,2024-08-19,94,585.62,False,0
20,17,2024-08-26,239,1488.97,False,0
20,17,2024-09-02,222,1383.06,False,0
20,17,2024-09-09,125,778.75,False,0
20,17,2024-09-16,238,1482.74,False,0
20,17,2024-09-23,208,1295.84,False,0
20,17,2024-09-30,154,959.42,False,0
20,17,2024-10-07,144,672.84,True,25
20,17,2024-10-14,348,2168.04,False,0
20,17,2024-10-21,59,367.57,False,0
20,17,2024-10-28,74,461.02,False,0
20,17,2024-11-04,408,2541.84,False,0
20,17,2024-11-11,223,1389.29,False,0
20,17,2024-11-18,67,417.41,False,0
20,17,2024-11-25,258,1607.34,False,0
20,17,2024-12-02,148,829.84,True,10
20,17,2024-12-09,130,809.9,False,0
20,17,2024-12-16,193,901.79,True,25
20,17,2024-12-23,574,3218.42,True,10
20,20,2024-01-01,65,404.95,False,0
20,20,2024-01-08,58,361.34,False,0
20,20,2024-01-15,248,1545.04,False,0
20,20,2024-01-22,46,286.58,False,0
20,20,2024-01-29,169,1052.87,False,0
20,20,2024-02-05,77,431.74,True,10
20,20,2024-02-12,67,417.41,False,0
20,20,2024-02-19,133,828.59,False,0
20,20,2024-02-26,74,461.02,False,0
20,20,2024-03-04,200,1246.0,False,0
20,20,2024-03-11,191,1189.93,False,0
20,20,2024-03-18,166,775.64,True,25
20,20,2024-03-25,271,1435.08,True,15
20,20,2024-04-01,120,747.6,False,0
20,20,2024-04-08,136,847.28,False,0
20,20,2024-04-15,235,1464.05,False,0
20,20,2024-04-22,453,2398.86,True,15
20,20,2024-04-29,92,573.16,False,0
20,20,2024-05-06,207,1289.61,False,0
20,20,2024-05-13,208,1101.46,True,15
20,20,2024-05-20,200,1246.0,False,0
20,20,2024-05-27,92,573.16,False,0
20,20,2024-06-03,71,442.33,False,0
20,20,2024-06-10,112,697.76,False,0
20,20,2024-06-17,80,498.4,False,0
20,20,2024-06-24,128,717.7,True,10
20,20,2024-07-01,175,1090.25,False,0
20,20,2024-07-08,172,803.67,True,25
20,20,2024-07-15,225,1401.75,False,0
20,20,2024-07-22,155,965.65,False,0
20,20,2024-07-29,196,1221.08,False,0
20,20,2024-08-05,76,473.48,False,0
20,20,2024-08-12,106,660.38,False,0
20,20,2024-08-19,210,1308.3,False,0
20,20,2024-08-26,150,934.5,False,0
20,20,2024-09-02,178,831.71,True,25
20,20,2024-09-09,267,1663.41,False,0
20,20,2024-09-16,212,1320.76,False,0
20,20,2024-09-23,59,367.57,False,0
20,20,2024-09-30,104,647.92,False,0
20,20,2024-10-07,167,1040.41,False,0
20,20,2024-10-14,140,872.2,False,0
20,20,2024-10-21,134,834.82,False,0
20,20,2024-10-28,220,1370.6,False,0
20,20,2024-11-04,225,1401.75,False,0
20,20,2024-11-11,142,884.66,False,0
20,20,2024-11-18,278,1472.15,True,15
20,20,2024-11-25,300,1869.0,False,0
20,20,2024-12-02,115,716.45,False,0
20,20,2024-12-09,335,2087.05,False,0
20,20,2024-12-16,512,2392.32,True,25
20,20,2024-12-23,163,1015.49,False,0
21,12,2024-01-01,301,3512.67,False,0
21,12,2024-01-08,191,2228.97,False,0
21,12,2024-01-15,180,2100.6,False,0
21,12,2024-01-22,198,2310.66,False,0
21,12,2024-01-29,113,1318.71,False,0
21,12,2024-02-05,117,1228.85,True,10
21,12,2024-02-12,242,2824.14,False,0
21,12,2024-02-19,309,3606.03,False,0
21,12,2024-02-26,138,1610.46,False,0
21,12,2024-03-04,240,2380.68,True,15
21,12,2024-03-11,322,3757.74,False,0
21,12,2024-03-18,196,2287.32,False,0
21,12,2024-03-25,110,1283.7,False,0
21,12,2024-04-01,372,4341.24,False,0
21,12,2024-04-08,341,3979.47,False,0
21,12,2024-04-15,260,3034.2,False,0
21,12,2024-04-22,70,816.9,False,0
21,12,2024-04-29,279,3255.93,False,0
21,12,2024-05-06,142,1657.14,False,0
21,12,2024-05-13,331,3862.77,False,0
21,12,2024-05-20,93,1085.31,False,0
21,12,2024-05-27,215,2509.05,False,0
21,12,2024-06-03,157,1832.19,False,0
21,12,2024-06-10,97,1131.99,False,0
21,12,2024-06-17,110,1283.7,False,0
21,12,2024-06-24,210,2083.09,True,15
21,12,2024-07-01,178,1557.94,True,25
21,12,2024-07-08,322,3381.97,True,10
21,12,2024-07-15,221,2579.07,False,0
21,12,2024-07-22,220,2567.4,False,0
21,12,2024-07-29,315,3676.05,False,0
21,12,2024-08-05,100,1167.0,False,0
21,12,2024-08-12,75,875.25,False,0
21,12,2024-08-19,119,1110.98,True,20
21,12,2024-08-26,103,1202.01,False,0
21,12,2024-09-02,532,4656.33,True,25
21,12,2024-09-09,112,1307.04,False,0
21,12,2024-09-16,145,1692.15,False,0
21,12,2024-09-23,539,5346.61,True,15
21,12,2024-09-30,396,4621.32,False,0
21,12,2024-10-07,285,3325.95,False,0
21,12,2024-10-14,223,2342.17,True,10
21,12,2024-10-21,318,3711.06,False,0
21,12,2024-10-28,225,2625.75,False,0
21,12,2024-11-04,230,2684.1,False,0
21,12,2024-11-11,263,3069.21,False,0
21,12,2024-11-18,389,4539.63,False,0
21,12,2024-11-25,366,4271.22,False,0
21,12,2024-12-02,240,2800.8,False,0
21,12,2024-12-09,153,1785.51,False,0
21,12,2024-12-16,455,5309.85,False,0
21,12,2024-12-23,288,3360.96,False,0
21,10,2024-01-01,102,1190.34,False,0
21,10,2024-01-08,173,2018.91,False,0
21,10,2024-01-15,178,2077.26,False,0
21,10,2024-01-22,149,1738.83,False,0
21,10,2024-01-29,140,1633.8,False,0
21,10,2024-02-05,324,3781.08,False,0
21,10,2024-02-12,332,3874.44,False,0
21,10,2024-02-19,160,1867.2,False,0
21,10,2024-02-26,245,2859.15,False,0
21,10,2024-03-04,175,1633.8,True,20
21,10,2024-03-11,67,781.89,False,0
21,10,2024-03-18,144,1512.43,True,10
21,10,2024-03-25,224,2614.08,False,0
21,10,2024-04-01,198,2310.66,False,0
21,10,2024-04-08,147,1715.49,False,0
21,10,2024-04-15,433,4042.49,True,20
21,10,2024-04-22,158,1843.86,False,0
21,10,2024-04-29,270,3150.9,False,0
21,10,2024-05-06,318,3711.06,False,0
21,10,2024-05-13,359,4189.53,False,0
21,10,2024-05-20,99,982.03,True,15
21,10,2024-05-27,129,1505.43,False,0
21,10,2024-06-03,107,1248.69,False,0
21,10,2024-06-10,311,3629.37,False,0
21,10,2024-06-17,195,2275.65,False,0
21,10,2024-06-24,97,1131.99,False,0
21,10,2024-07-01,189,2205.63,False,0
21,10,2024-07-08,650,6447.67,True,15
21,10,2024-07-15,113,1054.97,True,20
21,10,2024-07-22,108,1260.36,False,0
21,10,2024-07-29,108,1260.36,False,0
21,10,2024-08-05,345,3220.92,True,20
21,10,2024-08-12,157,1832.19,False,0
21,10,2024-08-19,231,2695.77,False,0
21,10,2024-08-26,84,980.28,False,0
21,10,2024-09-02,283,3302.61,False,0
21,10,2024-09-09,281,3279.27,False,0
21,10,2024-09-16,76,886.92,False,0
21,10,2024-09-23,156,1820.52,False,0
21,10,2024-09-30,98,1143.66,False,0
21,10,2024-10-07,207,2415.69,False,0
21,10,2024-10-14,256,2539.39,True,15
21,10,2024-10-21,557,5525.16,True,15
21,10,2024-10-28,242,2824.14,False,0
21,10,2024-11-04,310,3617.7,False,0
21,10,2024-11-11,229,2672.43,False,0
21,10,2024-11-18,153,1785.51,False,0
21,10,2024-11-25,237,2074.34,True,25
21,10,2024-12-02,331,2897.08,True,25
21,10,2024-12-09,310,3617.7,False,0
21,10,2024-12-16,420,4901.4,False,0
21,10,2024-12-23,351,4096.17,False,0
